Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
TypeVariable,"org.apache.commons.collections4.iterators.EmptyOrderedMapIterator.emptyOrderedMapIterator.V",0,0,0,0
Public Generic Class,"org.apache.commons.collections4.iterators.EntrySetMapIterator",1,14,1,2
Public Constructor,"org.apache.commons.collections4.iterators.EntrySetMapIterator.EntrySetMapIterator",0,1,,
TypeVariable,"org.apache.commons.collections4.iterators.EntrySetMapIterator.K",0,0,0,0
TypeVariable,"org.apache.commons.collections4.iterators.EntrySetMapIterator.V",0,0,0,0
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.getKey",1,2,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.getValue",1,2,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.next",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.remove",1,2,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.reset",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.setValue",1,2,,
Public Method,"org.apache.commons.collections4.iterators.EntrySetMapIterator.toString",1,2,,
Public Generic Class,"org.apache.commons.collections4.iterators.EnumerationIterator",1,10,1,3
TypeVariable,"org.apache.commons.collections4.iterators.EnumerationIterator.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.EnumerationIterator.EnumerationIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.EnumerationIterator.EnumerationIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.EnumerationIterator.EnumerationIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EnumerationIterator.getEnumeration",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EnumerationIterator.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EnumerationIterator.next",0,1,,
Public Method,"org.apache.commons.collections4.iterators.EnumerationIterator.remove",1,3,,
Public Method,"org.apache.commons.collections4.iterators.EnumerationIterator.setEnumeration",0,1,,
Public Generic Class,"org.apache.commons.collections4.iterators.FilterIterator",2,15,1,3
TypeVariable,"org.apache.commons.collections4.iterators.FilterIterator.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.FilterIterator.FilterIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.FilterIterator.FilterIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.FilterIterator.FilterIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.getIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.getPredicate",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.next",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.remove",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.setIterator",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterIterator.setNextObject",2,3,,
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.setPredicate",0,1,,
Public Generic Class,"org.apache.commons.collections4.iterators.FilterIteratorTest",2,26,1,4
TypeVariable,"org.apache.commons.collections4.iterators.FilterIteratorTest.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.FilterIteratorTest.FilterIteratorTest",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.initIterator",0,1,,
Protected Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeBlockAllFilter",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeBlockAllFilter.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeEmptyIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeObject",0,1,,
Protected Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makePassThroughFilter",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makePassThroughFilter.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.setUp",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.tearDown",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testRepeatedHasNext",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testRepeatedNext",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testReturnValues",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testSetIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testSetPredicate",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyElementsInPredicate",2,7,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyElementsInPredicate.(lambda_expr_1)",0,3,,
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyNoMoreElements",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyNoMoreElements.(lambda_expr_1)",0,1,,
Public Generic Class,"org.apache.commons.collections4.iterators.FilterListIterator",2,33,1,6
TypeVariable,"org.apache.commons.collections4.iterators.FilterListIterator.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.add",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.clearNextObject",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.clearPreviousObject",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.getListIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.getPredicate",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.hasPrevious",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.next",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.nextIndex",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.previous",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.previousIndex",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.remove",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.set",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.setListIterator",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.setNextObject",2,6,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.setPredicate",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.setPreviousObject",2,6,,
Public Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest",3,47,1,11
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.nextNextPrevious",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.previousPreviousNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp",2,13,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_1)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_2)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_3)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_4)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_5)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(lambda_expr_6)",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.tearDown",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testCollections360",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testEvens",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFailingHasNextBug",1,2,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFalsePredicate",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFours",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testManual",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes2",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes3",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNextChangesPrevious",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testOdds",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testPreviousChangesNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testThrees",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testTruePredicate",0,1,,
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testWalkLists",0,1,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkBackward",1,2,,
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkForward",1,2,,
Private Generic Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkLists",3,11,,
TypeVariable,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkLists.E",0,0,0,0
Public Generic Class,"org.apache.commons.collections4.iterators.IteratorChain",2,22,1,4
TypeVariable,"org.apache.commons.collections4.iterators.IteratorChain.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",1,2,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",1,2,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.addIterator",0,1,,
Private Method,"org.apache.commons.collections4.iterators.IteratorChain.checkLocked",1,2,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.isLocked",0,1,,
Private Method,"org.apache.commons.collections4.iterators.IteratorChain.lockChain",1,2,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.next",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.remove",1,2,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.size",0,1,,
Protected Method,"org.apache.commons.collections4.iterators.IteratorChain.updateCurrentIterator",2,4,,
Public Class,"org.apache.commons.collections4.iterators.IteratorChainTest",2,18,1,3
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChainTest.IteratorChainTest",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.makeEmptyIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.setUp",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testEmptyChain",0,3,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testEmptyChain.(lambda_expr_1)",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testEmptyChain.(lambda_expr_1).(lambda_expr_2)",0,1,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testEmptyChain.(lambda_expr_3)",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testEmptyChain.(lambda_expr_3).(lambda_expr_4)",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testFirstIteratorIsEmptyBug",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testIterator",1,3,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testRemove",2,4,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testRemove.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testRemoveFromFilteredIterator",1,3,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorChainTest.testRemoveFromFilteredIterator.(lambda_expr_1)",0,1,,
Public Generic Class,"org.apache.commons.collections4.iterators.IteratorEnumeration",0,6,1,1
TypeVariable,"org.apache.commons.collections4.iterators.IteratorEnumeration.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.IteratorEnumeration.IteratorEnumeration",0,1,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorEnumeration.IteratorEnumeration",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorEnumeration.getIterator",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorEnumeration.hasMoreElements",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorEnumeration.nextElement",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorEnumeration.setIterator",0,1,,
Public Class,"org.apache.commons.collections4.iterators.IteratorEnumerationTest",0,2,1,1
Public Method,"org.apache.commons.collections4.iterators.IteratorEnumerationTest.testEnumeration",0,2,,
Lambda Method,"org.apache.commons.collections4.iterators.IteratorEnumerationTest.testEnumeration.(lambda_expr_1)",0,1,,
Public Generic Class,"org.apache.commons.collections4.iterators.IteratorIterable",1,6,1,2
TypeVariable,"org.apache.commons.collections4.iterators.IteratorIterable.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.IteratorIterable.IteratorIterable",1,2,,
Public Constructor,"org.apache.commons.collections4.iterators.IteratorIterable.IteratorIterable",0,1,,
Private Static Generic Method,"org.apache.commons.collections4.iterators.IteratorIterable.createTypesafeIterator",0,1,,
Anonymous Class,"org.apache.commons.collections4.iterators.IteratorIterable.createTypesafeIterator.(Anon_1)",0,3,1,1
Public Method,"org.apache.commons.collections4.iterators.IteratorIterable.createTypesafeIterator.(Anon_1).hasNext",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorIterable.createTypesafeIterator.(Anon_1).next",0,1,,
Public Method,"org.apache.commons.collections4.iterators.IteratorIterable.createTypesafeIterator.(Anon_1).remove",0,1,,
